SIA Code,Vaccine Type,Start,End,Year,Month,Country,Province,District,Admin 3,Admin 4,Children Checked,Children Unvaccinated,Classification,Status
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,ABOTABAD,ABBOTTABAD,ABBOTTABAD CANTT WAR,60,12,Low,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,ABOTABAD,ABBOTTABAD,NAWANSHEHR,60,2,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,ABOTABAD,ABBOTTABAD,SHIEKHUL BANDI,60,3,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,CHARSADA,CHARSADDA,DHERI ZARDAD,60,6,Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,CHARSADA,CHARSADDA,HISARA YASENZAI,60,13,Low,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,CHARSADA,CHARSADDA,UMERZAI,60,1,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,CHARSADA,SHABQADAR,MC-2 SHABQADAR,60,1,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,CHARSADA,TANGI,MIRZA DHER,60,0,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,CHARSADA,TANGI,ZIAM,60,1,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MARDAN,MARDAN,BABU MOHALLAH,60,1,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MARDAN,MARDAN,CHECK ALADAD KHEL,60,2,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MARDAN,MARDAN,GALYARA,60,0,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MARDAN,MARDAN,MOHIB,60,0,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MARDAN,TAKHT BAHI,SHERGARH,60,0,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MALAKAND,BATKHELA,SELLAI PATTAY,60,5,Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,MALAKAND,BATKHELA,THANA JADDED,60,2,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,BUNIR,DAGGAR,MILIKHEIL,60,9,Low,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,BUNIR,GAGRA,REGA,60,6,Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,TORGHAR,JUDBAH,BARTONI,60,2,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,TORGHAR,KANDAR,TILLI 3,60,1,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,BATAGRAM,BATTAGRAM,GIJBORI,60,1,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,BATAGRAM,BATTAGRAM,KOZABANDA,60,2,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,DIRLOWER,SAMAR BAGH,MIAN KALI,60,3,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,DIRLOWER,SAMAR BAGH,SADBAR KALI,60,4,Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,SHANGLA,ALPURI,PIRABAD,60,3,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,DIRUPPER,DIR,18.UC GANORI,60,13,Low,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,SWAT,BABOZI,BANR INGARO DERAI,60,3,High Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,SWAT,BARIKOT,SHAMOZI,60,4,Pass,Valid
PAK-2015-014, tOPV,2015-03-16,2015-03-18,2015,March,PAKISTAN,KHYBER PAKHTOON,SWAT,KABAL,DEOLAI,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,,,GANDAKHA,SOBDRANI,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,,,SOHBAT PUR,KHUDAIDAD,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,BUGHRA,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,C. ROAD,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,D. ASHAZAI-1,60,8,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,MABAD 1,60,7,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,MABAD 2,60,12,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,MIRALZAI,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,SIRKI TALARI,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,GULISTAN,A/MANZAI,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,GULISTAN,GULISTAN 1,60,8,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,KABDULLAH,HABIBZAI,60,11,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,KABDULLAH,KABDULLAH1,60,11,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,KABDULLAH,KABDULLAH2,60,4,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,KABDULAH,KABDULLAH,MESSAZAI,60,10,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,NSIRABAD,TAMBOO,ALIABAD BULAIDI I,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,BARSHORE,B/BARSHORE,60,8,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,BARSHORE,QILLA VILLA,60,7,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,KAREZAT,BALOZAI,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,KAREZAT,BOSTAN,60,4,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,KAREZAT,DIL SORA,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,KAREZAT,KHANOZAI,60,8,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,KAREZAT,POTI NASARAN,60,4,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,KAREZAT,ROD MALAZAI,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,PISHIN,ALIZAI,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,PISHIN,BAZAR KONA,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,PISHIN,PISHIN TOWN,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,BALOCHISTAN,PISHIN,PISHIN,TRATA,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,CDA,CDA,G-7,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,CDA,CDA,I-11,60,12,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,CDA,CDA,MERABADIA,60,9,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,CDA,CDA,RURAL-2,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,ICT,ICT,KIRPA,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,ICT,ICT,KURRI,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,ICT,ICT,SOHAN,60,7,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,ISLAMABAD,ICT,ICT,TARLAI,60,10,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,BASTI FAUJA,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,CHURHATTA,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,HAJI GHAZI,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,KOT HAIBAT,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,NOOTAK,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,SAMINA,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,SHADAN LUND,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,URBAN 5,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,TAUNSA,HAIRO SHARQI,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,TAUNSA,NARI,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,DGKHAN,TRIBAL,BARTHI,30,5,,Invalid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,ALLAMA IQBAL TOWN,UC 117,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,ALLAMA IQBAL TOWN,UC 123,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,AZIZ BHATTI TOWN,UC 54,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,CANTT.,C-5,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,DATA GUNJBUX TOWN,UC 67,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,DATA GUNJBUX TOWN,UC 94,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,GULBERG TOWN,UC 99,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,NISHTER TOWN,UC 143,60,4,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,NISHTER TOWN,UC 66,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,RAVI TOWN,UC 14,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,RAVI TOWN,UC 5,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,SAMANABAD TOWN,UC 107,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,SHALIMAR TOWN,UC 17,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,LAHORE,SHALIMAR TOWN,UC 46,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,EISAKHAIL,KULOR,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,EISAKHAIL,TRUG,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,MAINWALI,DHAIR UHMEED ALI SHA,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,MAINWALI,MOCH,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,MAINWALI,ROKREE,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,MAINWALI,YAROO KHAIL,60,4,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,PIPLAN,HURNOLI?,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MIANWALI,PIPLAN,TEBA GAME SHAH,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,JALALPUR PIRWALA,BAIT KAITCH,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN RURAL,BILLI WALA,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN RURAL,GHARYALA,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN RURAL,LARR,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN RURAL,QADIR PUR LARR,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN URBAN,GHAUS PURA,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN URBAN,PEER COLONY,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,MULTAN URBAN,WAPDA COLONY,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MULTAN,SHUJABAD,PONTA,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,ALIPUR,BAZ WALA,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,ALIPUR,YAKI WALI,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,JATOI,RAM PUR,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,KOT ADU,BUDH,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,KOT ADU,SHADI KHAN,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,MUZAFFARGARH,ALLUDAY WALI,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,MUZAFFARGARH,GHAZANFARGARH,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,MUZFARGARH,MUZAFFARGARH,RANGPUR,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,JAM PUR,BUKHARA SHARIF,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,JAM PUR,JAM PUR GHARBI,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,JAM PUR,NOOR PUR MANJHOWALA,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,JAM PUR,WAH LASHARI,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,RAJAN PUR,KOTMITHEN,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,RAJAN PUR,RAKH FAZIL PUR,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,ROJHAN,MEERAN PUR,60,12,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAJANPUR,ROJHAN,SHAHWALAI,60,9,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,GUJAR KHAN,G. KHAN 02,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,GUJAR KHAN,QAZIAN,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,KALLAR SYEDAN,CHOHA KHALSA,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,MURREE,MURREE,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP CANTT,CT-3,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP CANTT,CT-9 A,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP CITY,U.C NO. 23,60,9,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP CITY,U.C NO. 4,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP CITY,U.C NO. 8,60,12,Low,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP RURAL,DHOKE MUNSHEE,60,8,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,RWP RURAL,REHMAT ABAD,60,4,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RAWALPINDI,TAXILA,W-6 A,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,KHANPUR,74/E,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,KHANPUR,JETHA BHUTTA,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,KHANPUR,ZAHIRPIR,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,LIAQUAITPUR,CHANGNI,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,LIAQUAITPUR,NALLA MOSANI,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,RAHIMYAR KHAN,BADLI SHARIF,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,RAHIMYAR KHAN,HAJIPUR,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,RAHIMYAR KHAN,SONAK,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,SADIQABAD,AHMEDPUR LAMMA DEH,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,SADIQABAD,CITY B,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,SADIQABAD,KOT SANJER KHAN,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,PUNJAB,RYKHAN,SADIQABAD,ROSHAN BHAIT,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,DADU,DADU,SIYAL.,60,7,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,DADU,JOHI,PAT GUL MOHD,60,7,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,DADU,K.N.SHAH,THALHO,60,5,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,DADU,MEHAR,BALI SHAH,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,GHOTKI,GHOTKI,UMAR DAHO,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,GHOTKI,UBAURO,UBARO,60,0,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-15,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-4,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-5,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-8,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,HYDERABAD RURAL,HUSRI,60,3,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,HYDERABAD RURAL,TANDO QAISER,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,LATIFABAD,LATIFABAD-10,60,6,Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,LATIFABAD,LATIFABAD-15,60,2,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,LATIFABAD,LATIFABAD-5,60,1,High Pass,Valid
PAK-2015-015, bOPV,2015-04-06,2015-04-29,2015,April,PAKISTAN,SINDH,HYDERABAD,QASIMABAD,CANTT 1,60,2,High Pass,Valid
